id,status,format,flags,notes,ans_count,expected_count,gold_count,judge_extracted_count,judge_self_ok,answer,question
236,KEEP,free,,,3,3,3,3,1,"[""8.48528"", ""2.35336"", ""A""]","One of the most feared predators in the ocean is the great white shark. It is known that the white shark grows to a mean length of $19$ feet; however, one marine biologist believes that great white sharks off the Bermuda coast grow much longer. To test this claim, full-grown white sharks were captured, measured, and then set free. However, this was a difficult, costly and very dangerous task, so only four sharks were actually sampled. Their lengths were $25, \ 24, \ 24, \mbox{and} \ 27$ feet. Do the data provide sufficient evidence to support the claim? Use $\alpha=0.05$.\n(a) Calculate the test statistic: t=[ANS]\n(b) Find the critical value: t*=[ANS]\n(c) The final conclusion is [ANS] A. We can reject the null hypothesis that the average length of the shark is $19$.  B. There is not sufficient evidence to reject the null hypothesis that the average length of the shark is $19$."
237,KEEP,free,,,3,3,3,3,1,"[""7"", ""0"", ""7""]","The following polar equation describes a circle in rectangular coordinates: r=14\cos\theta Locate its center on the $xy$-plane, and find the circle's radius. $(x_0,y_0)=$ ([ANS], [ANS]) $R=$ [ANS]"
238,KEEP,free,,,8,8,8,8,1,"[""70"", ""2"", ""4.2"", ""379"", ""703"", ""68.1"", ""0.7"", ""710""]",Express each decimal as a percent.\n0.7=[ANS] \%. 0.02=[ANS] \%. 0.042=[ANS] \%. 3.79=[ANS] \%. 7.03=[ANS] \%. 0.681=[ANS] \%. 0.007=[ANS] \%. 7.1=[ANS] \%.
239,KEEP,mcq_options,,,0,1,1,1,1,"""D""","Products from a production line are packaged in boxes, with each box's weight being random. Assuming each box has an average weight of 50 kg and a standard deviation of 5 kg, how many boxes can each truck, with a maximum load capacity of 5 tons, carry at most to ensure the probability of not being overloaded is greater than 0.9779?"
240,KEEP,free,,,4,4,4,4,1,"[""T"", ""F"", ""F"", ""T""]","Select True or False, depending on whether the corresponding statement is true or false.\n[ANS] 1. The upper limit of the 85\% confidence interval for the population proportion $p$, given that $n=60$ and $\hat{p}=0.20$ is $0.274$. [ANS] 2. The lower limit of the 90\% confidence interval for the population proportion $p$, given that $n=400$ and $\hat{p}=0.10$ is $0.1247$. [ANS] 3. If a sample has 15 observations and a 90\% confidence estimate for $\mu$ is needed, the appropriate t-score is 1.341. [ANS] 4. If a sample has 18 observations and a 90\% confidence estimate for $\mu$ is needed, the appropriate t-score is 1.740."
241,KEEP,free,,,6,6,6,6,1,"[""0.829373021472054"", ""2.05375"", ""-5.00377983435507"", ""B"", ""-2.92941192850151"", ""0.929411928501514""]","Two independent samples have been selected, $88$ observations from population 1 and $79$ observations from population 2. The sample means have been calculated to be $\overline{x}_1=11.2$ and $\overline{x}_2=12.2$. From previous experience with these populations, it is known that the variances are $\sigma_1^2=26$ and $\sigma_2^2=31$.\n(a) $\ $ Find $\sigma_{(\overline{x}_1-\overline{x}_2)}$. answer: [ANS]\n(b) $\ $ Determine the rejection region for the test of $H_0:(\mu_1-\mu_2)=3.15$ and $H_a:(\mu_1-\mu_2) > 3.15$ Use $\alpha=0.02$. $z >$ [ANS]\n(c) $\ $ Compute the test statistic. $z=$ [ANS]\nThe final conclustion is [ANS] A. We can reject the null hypothesis that $(\mu_1-\mu_2)=3.15$ and accept that $(\mu_1-\mu_2) > 3.15$.  B. There is not sufficient evidence to reject the null hypothesis that $(\mu_1-\mu_2)=3.15$.\n(d) $\ $ Construct a $98$ \% confidence interval for $(\mu_1-\mu_2)$. [ANS] $\leq (\mu_1-\mu_2) \leq$ [ANS]"
242,KEEP,free,,,4,4,4,4,1,"[""17"", ""18"", ""16"", ""17""]","a) John has 136 marbles. If he gives all of his marbles to each of his 8 friends and gives the same number to each friend then each friend will receive [ANS] marbles. b) Mary's Bakery delivers a selection of cakes to its 7 customers. Each customer receives the name number of cakes. She loads the delivery truck with 126 cakes so that each customer will receive [ANS] cakes. c) Jesse's zoo has 5 monkeys. Each morning he brings a total of 80 bananas which are shared equally by his monkeys. Each monkey gets [ANS] of the bananas. d) Oswald mother gave him 6 anteaters. Each day exactly 102 ants try to eat the crumbs on Oswalds floor. The anteaters eat all of those ants, being very careful to share equally. So each anteater eats exactly [ANS] ants."
243,KEEP,free,,,1,1,1,1,1,"[""16/9""]","Multiply the integer with the fraction: ${4\cdot \frac{4}{9}}$ If needed, use an improper fraction in your answer. Don’t use a mixed number. [ANS]"
244,KEEP,mcq_options,,,0,1,1,1,1,"""G""","F(x) is a function of $\mathrm{e}^{-x_{|}}$, so what is the indefinite integral $\int\mathrm{d}F(2x)$?"
245,KEEP,free,,,1,1,1,1,1,"[""40-640*v""]",Part 1 of 2:\nExpand and simplify $ B(v)=40 \left(\frac{v-16 v^2}{v} \right)$.\n$B(v)$=[ANS]
246,KEEP,mcq_options,,,0,1,1,1,1,"""A""","We now define an algorithm: The definition of a(n) is the number of inequivalent Gaussian primes (complex integers of form a+bi, where a and b are integers) whose norm is n. Given the input x_list (a series of values): [91, 92, 93, 94, 95, 96, 97, 98, 99, 100], determine the corresponding output sequence y_list."
247,KEEP,mcq_options,,,0,1,1,1,1,"""J""","`alpha _j` is the j-th column of the fourth-order determinant D (j=1, 2, 3, 4), and D=-5, then which of the following determinants equals -10?"
248,KEEP,free,,,2,2,2,2,1,"[""324"", ""LARGER""]","The level of nitrogen oxides (NOX) in the exhaust of a particular car model varies with mean 0.9 grams per mile and standard deviation 0.18 grams per mile.\n(a) What sample size is needed so that the standard deviation of the sampling distribution is 0.01 grams per mile? ANSWER: [ANS]\n(b) If a smaller sample is considered, the standard deviation for $\bar x$ would be [ANS]. (NOTE: Enter ''SMALLER'',''LARGER'' or ''THE SAME'' without the quotes.)"
249,KEEP,free,,,1,1,1,1,1,"[""12.17""]","A spotlight will be installed on a wall, shining light at a spot ${14\ {\rm m}}$ from the bottom of the wall. If the angle between the spotlight’s light beam and the wall is $49$ degrees, how high on the wall should the spotlight be installed? Round your answer to two decimal places if needed. The spotlight should be installed on the wall at the height of [ANS]m."
250,KEEP,free,,,4,4,4,4,1,"[""-16.9799"", ""-3.85208"", ""6.56392"", ""B""]","A market research firm supplies manufacturers with estimates of the retail sales of their products from samples of retail stores. Marketing managers are prone to look at the estimate and ignore sampling error. An SRS of $26$ stores this year shows mean sales of $70$ units of a small appliance, with a standard deviation of $11.2$ units. During the same point in time last year, an SRS of $25$ stores had mean sales of $80.416$ units, with standard deviation $11.5$ units. A decrease from $80.416$ to $70$ is a drop of about 15\%.\n1. Construct a 95\% confidence interval estimate of the difference $\mu_1-\mu_2$, where $\mu_1$ is the mean of this year's sales and $\mu_2$ is the mean of last year's sales.\n(a) [ANS] $< (\mu_1-\mu_2) <$ [ANS]\n(b) The margin of error is [ANS].\n2. At a $0.05$ significance level, is there sufficient evidence to show that sales this year are different from last year? [ANS] A. No  B. Yes"
251,KEEP,mcq_options,,,0,1,1,1,1,"""J""","In a triangle $ABC,$ if ${b}^{2}{\cos}^{2}{B}={a}^{2}+{c}^{2},$ then $B$ is"
252,KEEP,free,,,1,1,1,1,1,"[""7000(x-7)+165000""]","A new apartment building was sold for \$165000 7 years after it was purchased. The original owners calculated that the building appreciated \$7000 per year while they owned it. Find a linear function that describes the appreciation of the building, if $x$ is a number of years since the original purchase. $f(x)=$ [ANS]"
253,KEEP,mcq_options,,,0,1,1,1,1,"""F""","Let $f \! \in\! L ( [ a, b ] )$, and define $g ( x ) = f ( x ) \! \int_{a}^{x} \! f ( t ) \mathrm{d} t$. What is the value of $I$?"
254,KEEP,mcq_options,,,0,1,1,1,1,"""C""","Let $f {\in} L ( [ 0, \infty) ), a > 0$. What is the value of $\int_{0}^{+\infty} \sin(ax) \, \mathrm{d}x \int_{0}^{+\infty} f(y) \mathrm{e}^{-xy} \, \mathrm{d}y$?"
255,KEEP,free,,,1,1,1,1,1,"[""20""]","Divide the integer by the fraction: ${28 \div \frac{7}{5}}$ If needed, use an improper fraction in your answer. Don’t use a mixed number. [ANS]"
256,KEEP,mcq_inline,,,3,3,3,3,1,"[""D"", ""D"", ""A""]","(a) Suppose we were not sure if the distribution of a population was normal. In which of the following circumstances would we NOT be safe using a t procedure? [ANS] A. The mean and median of the data are nearly equal.  B. A histogram of the data shows moderate skewness.  C. The sample standard deviation is large.  D. A stemplot of the data has a large outlier.\n(b) Which of the following is an example of a matched pairs design? [ANS] A. A teacher calculates the average scores of students on a pair of tests and wishes to see if this average is larger than 80\%.  B. A teacher compares the scores of students using a computer based method of instruction with scores of other students using a traditional method of instruction.  C. A teacher compares the scores of students in her class on a standardized test with the national average score.  D. A teacher compares the pre-test and post-test scores of students.\n(c) You are thinking of using a t procedure to test hypotheses about the mean of a population using a significance level of 0.05. You suspect the distribution of the population is not normal and may be moderately skewed. Which of the following statements is correct? [ANS] A. You may use the t procedure, provided your sample size is large, say at least fifty.  B. You may not use the t procedure. t procedures are robust to nonnormality for confidence intervals but not for tests of hypotheses.  C. You should not use the t procedure because the population does not have a normal distribution.  D. You may use the t procedure, but you should probably only claim the significance level is 0.10."
257,KEEP,mcq_options,,,0,1,1,1,1,"""F""","Let $f(x)$ be absolutely continuous on any interval $\left[ a, b \right] \subset \mathbf{R}^{1}$. Then, for each $y \in \mathbf{R}^{1}$, find the value of $\frac{\mathrm{d}}{\mathrm{d} y} \!\int_{a}^{b} \! f(x+y) \mathrm{d} x$."
258,KEEP,mcq_options,,,0,1,1,1,1,"""D""","If polygon ACDF is similar to polygon VWYZ, AF = 12, CD = 9, YZ = 10, YW = 6, and ZV = 3y-1, find y."
259,KEEP,free,,,10,10,10,10,1,"[""+"", ""|5/[sqrt(29)]|"", ""-"", ""|-2|/[sqrt(29)]"", ""-"", ""|-2/5|"", ""-"", ""[sqrt(29)]/|-2|"", ""+"", ""[sqrt(29)]/|5|""]","Suppose $\tan(\alpha)=-\frac{5}{2}$ and $\alpha$ terminates in Quadrant II. Without simplifying any square roots, $\sin(\alpha)=$ [ANS] [ANS]\n$\cos(\alpha)=$ [ANS] [ANS]\n$\cot(\alpha)=$ [ANS] [ANS]\n$\sec(\alpha)=$ [ANS] [ANS]\n$\csc(\alpha)=$ [ANS] [ANS]"
260,KEEP,mcq_inline,,,1,1,1,1,1,"[""BEF""]","Which of the formulas below could be a polynomial with all of the following properties: its only zeros are $x=-6,-2, 4$, it has $y$-intercept $y=6$, and its long-run behavior is $y \to-\infty$ as $x \to \pm \infty$? Select every formula that has all of these properties. [ANS] A. $y=-\frac{6}{192} (x+6)(x+2)(x-4)^2$  B. $y=-\frac{6}{96} (x+6)(x+2)^2(x-4)$  C. $y=-6x(x+6)(x+2)(x-4)$  D. $y=-\frac{6}{48} (x+6)(x+2)(x-4)$  E. $y=-\frac{6}{288} (x+6)^2(x+2)(x-4)$  F. $y=-\frac{6}{10368} (x+6)^4(x+2)(x-4)$  G. $y=-\frac{6}{288} (x-6)(x-2)(x+4)$"
261,KEEP,free,,,4,4,4,4,1,"[""7+7"", ""2*3-7"", ""7*9*3"", ""9+3""]","Evaluate the expressions for $x=7$, $y=9$ and $z=3$:\n$x+7$=[ANS]\n$2 z-7$=[ANS]\n$x y z$=[ANS]\n$y+z$=[ANS]"
262,KEEP,mcq_inline,,,2,2,2,2,1,"[""A"", ""C""]","If two populations are normally distributed, the sampling distribution of the sample mean difference $\bar{X_1}-\bar{X_2}$ will be: [ANS] A. normally distributed  B. normally distributed only if both population sizes are greater than 30  C. normally distributed only if both sample sizes are greater than 30  D. approximately normally distributed\nGiven a binomial distribution with $n$ trials and probability $p$ of success on any trial, a conventional rule of thumb is that the normal distribution will provide an adequate approximation of the binomial distribution if [ANS] A. $np \leq 5$ and $n(1-p) \geq 5$  B. $np \leq 5$ and $n(1-p) \leq 5$  C. $np \geq 5$ and $n(1-p) \geq 5$  D. $np \geq 5$ and $n(1-p) \leq 5$"
263,KEEP,free,,,4,4,4,4,1,"[""-1.08253175473055"", ""(-infinity,-1.75069)"", ""0.139508155619101"", ""C""]","A random sample of 12 second-year university students enrolled in a business statistics course was drawn. At the course's completion, each student was asked how many hours he or she spent doing homework in statistics. The data are listed below.\n\begin{array}{ccccccccccc} 59 & 59 & 61 &54 & 55 & 59 \\ 59 & 55 & 57 & 60 & 54 & 58 \end{array} It is known that the population standard deviation is 8. The instructor has recommended that students devote 5 hours per week for the duration of the 12-week semester, for a total of 60 hours. Test to determine whether there is evidence at the 0.04 significance level that the average student spent less than the recommended amount of time. Fill in the requested information below. A. The value of the standardized test statistic: [ANS]\nNote: For the next part, your answer should use interval notation. An answer of the form $(-\infty, a)$ is expressed (-infty, a), an answer of the form $(b, \infty)$ is expressed (b, infty), and an answer of the form $(-\infty, a) \cup (b, \infty)$ is expressed (-infty, a)U(b, infty). B. The rejection region for the standardized test statistic: [ANS]\nC. The p-value is [ANS]\nD. Your decision for the hypothesis test: [ANS] A. Reject $H_1$.  B. Reject $H_0$.  C. Do Not Reject $H_0$.  D. Do Not Reject $H_1$."
